IssuerOrgName,IssuerComName,IssuerCountry,SubjectCountry,SubjectDetails,SubjectAltNames,SubjectValidity,Malicious
Amazon,Amazon RSA 2048 M02,US,None,0,0,394,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,163,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
Let's Encrypt,R3,US,None,0,0,90,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,386,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,395,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,4,364,0
Let's Encrypt,R3,US,None,0,0,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,364,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,1,365,0
Let's Encrypt,R3,US,None,0,0,90,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,167,0
Amazon,Amazon RSA 2048 M02,US,None,0,1,218,0
Internet2,InCommon RSA Server CA,US,US,2,0,365,0
GlobalSign nv-sa,AlphaSSL CA - SHA256 - G2,BE,None,0,0,397,0
Amazon,Amazon RSA 2048 M02,US,None,0,6,196,0
DigiCert Inc,DigiCert SHA2 Secure Server CA,US,US,3,109,181,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,364,0
"Entrust, Inc.",Entrust Certification Authority - L1K,US,US,3,85,312,0
Google Trust Services LLC,GTS CA 1P5,US,None,0,2,90,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2022 Q4,BE,None,0,28,397,0
Let's Encrypt,R3,US,None,0,0,90,0
Amazon,Amazon RSA 2048 M02,US,None,0,2,279,0
"Entrust, Inc.",Entrust Certification Authority - L1K,US,US,3,0,365,0
"Starfield Technologies, Inc.",Starfield Secure Certificate Authority - G2,US,None,0,0,373,0
Let's Encrypt,R3,US,None,0,3,90,0
Corporation Service Company,Trusted Secure Certificate Authority 5,US,GB,2,0,390,0
Google Trust Services LLC,GTS CA 1D4,US,None,0,5,91,0
Amazon,Amazon RSA 2048 M02,US,None,0,4,125,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,0,364,0
"Starfield Technologies, Inc.",Starfield Secure Certificate Authority - G2,US,None,0,0,397,0
Internet2,InCommon RSA Server CA,US,US,2,0,365,0
Amazon,Amazon RSA 2048 M02,US,None,0,2,198,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,1,396,0
Let's Encrypt,R3,US,None,0,0,90,0
DigiCert Inc,GeoTrust RSA CA 2018,US,US,3,18,369,0
DigiCert Inc,DigiCert Global G2 TLS RSA SHA256 2020 CA1,US,BE,2,0,396,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,0,365,0
"DigiCert, Inc.",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,US,None,0,0,364,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,AU,3,95,364,0
DigiCert Inc,GeoTrust RSA CA 2018,US,US,3,2,373,0
GlobalSign nv-sa,GlobalSign RSA OV SSL CA 2018,BE,JP,3,0,393,0
Let's Encrypt,R3,US,None,0,0,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,0,365,0
DigiCert Inc,GeoTrust RSA CA 2018,US,US,3,98,365,0
Let's Encrypt,R3,US,None,0,0,90,0
DigiCert Inc,GeoTrust TLS RSA CA G1,US,US,3,0,396,0
DigiCert Inc,GeoTrust ECC CA 2018,US,IN,3,0,376,0
Let's Encrypt,R3,US,None,0,0,90,0
Let's Encrypt,R3,US,None,0,0,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,1,365,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,396,0
Google Trust Services LLC,GTS CA 1P5,US,None,0,0,90,0
DHIMYOTIS,Certigna Services CA,FR,FR,4,2,365,0
Let's Encrypt,R3,US,None,0,0,90,0
Let's Encrypt,R3,US,None,0,30,90,0
Sectigo Limited,Sectigo ECC Domain Validation Secure Server CA,GB,None,0,0,396,0
Let's Encrypt,E1,US,None,0,0,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,364,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,192,0
Amazon,Amazon RSA 2048 M02,US,None,0,2,135,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,364,0
Amazon,Amazon RSA 2048 M02,US,None,0,3,394,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,2,84,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,0,179,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,381,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2022 Q3,BE,None,0,0,397,0
DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,US,US,7,0,390,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,149,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,193,0
DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,US,GB,6,4,363,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,0,84,0
Let's Encrypt,R3,US,None,0,0,90,0
GlobalSign nv-sa,GlobalSign ECC OV SSL CA 2018,BE,DE,3,0,395,0
Let's Encrypt,R3,US,None,0,1,90,0
GEANT Vereniging,GEANT OV RSA CA 4,NL,GB,2,4,365,0
DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,US,US,7,13,393,0
Amazon,Amazon RSA 2048 M02,US,None,0,1,394,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,149,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,21,368,0
DigiCert Inc,GeoTrust RSA CA 2018,US,US,3,6,326,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,0,365,0
Let's Encrypt,R3,US,None,0,0,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,109,0
Amazon,Amazon RSA 2048 M01,US,None,0,1,129,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
Let's Encrypt,R3,US,None,0,0,90,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,0,365,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,15,396,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Amazon,Amazon RSA 2048 M02,US,None,0,5,394,0
Microsoft Corporation,Microsoft Azure TLS Issuing CA 05,US,US,3,0,360,0
Let's Encrypt,R3,US,None,0,0,90,0
Let's Encrypt,R3,US,None,0,0,90,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,5,393,0
DigiCert Inc,GeoTrust RSA CA 2018,US,US,3,98,366,0
GlobalSign nv-sa,GlobalSign RSA OV SSL CA 2018,BE,BE,3,0,397,0
DigiCert Inc,GeoTrust CN RSA CA G1,US,CN,2,96,396,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,10,367,0
Let's Encrypt,R3,US,None,0,0,90,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2022 Q4,BE,None,0,0,397,0
Apple Inc.,Apple Public EV Server RSA CA 2 - G1,US,US,8,3,395,0
DigiCert Inc,DigiCert Global G2 TLS RSA SHA256 2020 CA1,US,US,3,0,387,0
"Entrust, Inc.",Entrust Certification Authority - L1K,US,US,3,47,369,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,365,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,364,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,0,84,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
Amazon,Amazon RSA 2048 M01,US,None,0,1,240,0
Google Trust Services LLC,GTS CA 1D4,US,None,0,0,90,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,115,0
Sectigo Limited,Sectigo RSA Organization Validation Secure Server CA,GB,US,2,0,365,0
Amazon,Amazon RSA 2048 M01,US,None,0,8,394,0
GlobalSign nv-sa,GlobalSign RSA OV SSL CA 2018,BE,US,3,94,397,0
Amazon,Amazon RSA 2048 M01,US,None,0,1,333,0
Sectigo Limited,Sectigo RSA Organization Validation Secure Server CA,GB,CH,2,99,365,0
Let's Encrypt,R3,US,None,0,1,90,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,330,0
Internet2,InCommon RSA Server CA,US,US,2,0,396,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2022 Q3,BE,None,0,121,397,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,1,397,0
Let's Encrypt,R3,US,None,0,0,90,0
Let's Encrypt,R3,US,None,0,5,90,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,394,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,269,365,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,396,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2023 Q1,BE,None,0,52,397,0
GlobalSign nv-sa,GlobalSign RSA OV SSL CA 2018,BE,RU,3,3,397,0
Let's Encrypt,R3,US,None,0,0,90,0
"DigiCert, Inc.",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,US,None,0,0,396,0
DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,US,US,6,0,396,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,395,0
Let's Encrypt,R3,US,None,0,0,90,0
Let's Encrypt,R3,US,None,0,3,90,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,244,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,395,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,0,365,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,7,364,0
Internet2,InCommon RSA Server CA,US,US,2,0,365,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,45,396,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,0,397,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,112,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,364,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,394,0
Let's Encrypt,R3,US,None,0,0,90,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,1,368,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,0,397,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,5,396,0
DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,US,US,7,16,96,0
Sectigo Limited,Sectigo ECC Domain Validation Secure Server CA,GB,None,0,0,396,0
Gandi,Gandi Standard SSL CA 2,FR,None,0,0,396,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,331,0
Let's Encrypt,R3,US,None,0,5,90,0
Let's Encrypt,R3,US,None,0,46,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
DigiCert Inc,Thawte TLS RSA CA G1,US,None,0,0,370,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,CA,3,0,381,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2022 Q4,BE,None,0,1,397,0
Let's Encrypt,R3,US,None,0,0,90,0
DigiCert Inc,DigiCert TLS Hybrid ECC SHA384 2020 CA1,US,FR,3,0,367,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
"Entrust, Inc.",Entrust Certification Authority - L1K,US,US,3,7,395,0
Let's Encrypt,R3,US,None,0,0,90,0
Let's Encrypt,R3,US,None,0,5,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
Sectigo Limited,Sectigo ECC Domain Validation Secure Server CA,GB,None,0,0,396,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,5,393,0
DigiCert Inc,Thawte RSA CA 2018,US,None,0,0,396,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,232,0
Let's Encrypt,R3,US,None,0,0,90,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,1,365,0
Amazon,Amazon RSA 2048 M02,US,None,0,2,295,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,128,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,94,392,0
Amazon,Amazon RSA 2048 M02,US,None,0,3,326,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Let's Encrypt,R3,US,None,0,3,90,0
Let's Encrypt,R3,US,None,0,0,90,0
Let's Encrypt,R3,US,None,0,0,90,0
Sectigo Limited,Sectigo ECC Domain Validation Secure Server CA,GB,None,0,0,396,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,393,0
GlobalSign nv-sa,GlobalSign Atlas R3 OV TLS CA 2022 Q4,BE,US,3,0,397,0
Internet2,InCommon RSA Server CA,US,US,2,40,396,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,0,90,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,4,366,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,178,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,5,396,0
Let's Encrypt,R3,US,None,0,0,90,0
Google Trust Services LLC,GTS CA 1D4,US,None,0,0,90,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,14,379,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,0,84,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,NO,2,4,372,0
Sectigo Limited,Sectigo ECC Domain Validation Secure Server CA,GB,None,0,0,396,0
GEANT Vereniging,GEANT OV RSA CA 4,NL,NL,2,0,365,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,394,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,242,0
Amazon,Amazon RSA 2048 M02,US,None,0,1,394,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,117,0
"DigiCert, Inc.",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,US,None,0,0,396,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Sectigo Limited,Sectigo ECC Organization Validation Secure Server CA,GB,US,2,4,365,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,328,0
Let's Encrypt,R3,US,None,0,3,90,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,GB,2,27,373,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,0,84,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,0,84,0
Google Trust Services LLC,GTS CA 1D4,US,None,0,0,90,0
"DigiCert, Inc.",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,US,None,0,0,374,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,6,396,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,2,365,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,0,365,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2022 Q4,BE,None,0,11,180,0
Amazon,Amazon RSA 2048 M01,US,None,0,3,104,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,94,376,0
"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,US,US,3,3,364,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,365,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,73,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,111,84,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,395,0
Google Trust Services LLC,GTS CA 1D4,US,None,0,0,90,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,214,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,0,396,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,0,397,0
DigiCert Inc,DigiCert TLS RSA SHA256 2020 CA1,US,US,3,0,390,0
Google Trust Services LLC,GTS CA 1C3,US,None,0,11,84,0
GlobalSign nv-sa,GlobalSign Atlas R3 DV TLS CA 2022 Q4,BE,None,0,28,397,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,232,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,None,0,9,341,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,277,0
Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,GB,None,0,0,377,0
Amazon,Amazon RSA 2048 M01,US,None,0,0,105,0
"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,US,US,7,4,397,0
Amazon,Amazon,US,None,0,0,394,0
Amazon,Amazon RSA 2048 M02,US,None,0,0,224,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
ZeroSSL,ZeroSSL ECC Domain Secure Site CA,AT,None,0,0,90,0
Let's Encrypt,R3,US,None,0,0,90,0
Amazon,Amazon RSA 2048 M02,US,None,0,67,394,0
